,0th pos,1st pos,2nd pos,3rd pos,4th pos,5th pos,6th pos,7th pos,8th pos,Move_Pos
5218,2,1,1,0,2,2,1,2,1,3
5219,0,0,0,0,0,0,0,0,0,4
5220,0,0,0,0,1,0,0,0,0,0
5221,2,0,0,0,1,0,0,0,0,2
5222,2,0,1,0,1,0,0,0,0,6
5223,2,0,1,0,1,0,2,0,0,3
5224,2,0,1,1,1,0,2,0,0,5
5225,2,0,1,1,1,2,2,0,0,7
5226,2,0,1,1,1,2,2,1,0,1
5227,2,2,1,1,1,2,2,1,0,8
5228,0,0,0,0,0,0,0,0,0,0
5229,1,0,0,0,0,0,0,0,0,4
5230,1,0,0,0,2,0,0,0,0,6
5231,1,0,0,0,2,0,1,0,0,3
5232,1,0,0,2,2,0,1,0,0,5
5233,1,0,0,2,2,1,1,0,0,1
5234,1,2,0,2,2,1,1,0,0,7
5235,1,2,0,2,2,1,1,1,0,8
5236,1,2,0,2,2,1,1,1,2,2
5237,0,0,0,0,0,0,0,0,0,1
5238,0,1,0,0,0,0,0,0,0,4
5239,0,1,0,0,2,0,0,0,0,0
5240,1,1,0,0,2,0,0,0,0,2
5241,1,1,2,0,2,0,0,0,0,6
5242,1,1,2,0,2,0,1,0,0,3
5243,1,1,2,2,2,0,1,0,0,5
5244,1,1,2,2,2,1,1,0,0,8
5245,1,1,2,2,2,1,1,0,2,7
5246,0,0,0,0,0,0,0,0,0,0
5247,1,0,0,0,0,0,0,0,0,4
5248,1,0,0,0,2,0,0,0,0,2
5249,1,0,1,0,2,0,0,0,0,1
5250,1,2,1,0,2,0,0,0,0,3
5251,1,2,1,1,2,0,0,0,0,6
5252,1,2,1,1,2,0,2,0,0,7
5253,1,2,1,1,2,0,2,1,0,5
5254,1,2,1,1,2,2,2,1,0,8
5255,0,0,0,0,0,0,0,0,0,8
5256,0,0,0,0,0,0,0,0,1,4
5257,0,0,0,0,2,0,0,0,1,2
5258,0,0,1,0,2,0,0,0,1,1
5259,0,2,1,0,2,0,0,0,1,7
5260,0,2,1,0,2,0,0,1,1,5
5261,0,2,1,0,2,2,0,1,1,3
5262,0,2,1,1,2,2,0,1,1,6
5263,0,2,1,1,2,2,2,1,1,0
5264,0,0,0,0,0,0,0,0,0,4
5265,0,0,0,0,1,0,0,0,0,0
5266,2,0,0,0,1,0,0,0,0,6
5267,2,0,0,0,1,0,1,0,0,2
5268,2,0,2,0,1,0,1,0,0,1
5269,2,1,2,0,1,0,1,0,0,7
5270,2,1,2,0,1,0,1,2,0,3
5271,2,1,2,1,1,0,1,2,0,5
5272,2,1,2,1,1,2,1,2,0,8
5273,0,0,0,0,0,0,0,0,0,4
5274,0,0,0,0,1,0,0,0,0,0
5275,2,0,0,0,1,0,0,0,0,3
5276,2,0,0,1,1,0,0,0,0,5
5277,2,0,0,1,1,2,0,0,0,2
5278,2,0,1,1,1,2,0,0,0,6
5279,2,0,1,1,1,2,2,0,0,1
5280,2,1,1,1,1,2,2,0,0,7
5281,2,1,1,1,1,2,2,2,0,8
5282,0,0,0,0,0,0,0,0,0,2
5283,0,0,1,0,0,0,0,0,0,4
5284,0,0,1,0,2,0,0,0,0,3
5285,0,0,1,1,2,0,0,0,0,0
5286,2,0,1,1,2,0,0,0,0,8
5287,2,0,1,1,2,0,0,0,1,7
5288,2,0,1,1,2,0,0,2,1,1
5289,2,1,1,1,2,0,0,2,1,5
5290,2,1,1,1,2,2,0,2,1,6
5291,0,0,0,0,0,0,0,0,0,0
5292,1,0,0,0,0,0,0,0,0,4
5293,1,0,0,0,2,0,0,0,0,2
5294,1,0,1,0,2,0,0,0,0,1
5295,1,2,1,0,2,0,0,0,0,5
5296,1,2,1,0,2,1,0,0,0,7
5297,0,0,0,0,0,0,0,0,0,0
5298,1,0,0,0,0,0,0,0,0,4
5299,1,0,0,0,2,0,0,0,0,2
5300,1,0,1,0,2,0,0,0,0,1
5301,1,2,1,0,2,0,0,0,0,3
5302,1,2,1,1,2,0,0,0,0,6
5303,1,2,1,1,2,0,2,0,0,7
5304,1,2,1,1,2,0,2,1,0,8
5305,1,2,1,1,2,0,2,1,2,5
5306,0,0,0,0,0,0,0,0,0,5
5307,0,0,0,0,0,1,0,0,0,0
5308,2,0,0,0,0,1,0,0,0,4
5309,2,0,0,0,1,1,0,0,0,2
5310,2,0,2,0,1,1,0,0,0,1
5311,2,1,2,0,1,1,0,0,0,3
5312,2,1,2,2,1,1,0,0,0,6
5313,2,1,2,2,1,1,1,0,0,7
5314,2,1,2,2,1,1,1,2,0,8
5315,0,0,0,0,0,0,0,0,0,3
5316,0,0,0,1,0,0,0,0,0,4
5317,0,0,0,1,2,0,0,0,0,6
5318,0,0,0,1,2,0,1,0,0,0
5319,2,0,0,1,2,0,1,0,0,8
5320,2,0,0,1,2,0,1,0,1,1
5321,2,2,0,1,2,0,1,0,1,2
5322,2,2,1,1,2,0,1,0,1,7
5323,0,0,0,0,0,0,0,0,0,4
5324,0,0,0,0,1,0,0,0,0,0
5325,2,0,0,0,1,0,0,0,0,3
5326,2,0,0,1,1,0,0,0,0,5
5327,2,0,0,1,1,2,0,0,0,2
5328,2,0,1,1,1,2,0,0,0,6
5329,2,0,1,1,1,2,2,0,0,1
5330,2,1,1,1,1,2,2,0,0,7
5331,2,1,1,1,1,2,2,2,0,8
5332,0,0,0,0,0,0,0,0,0,0
5333,1,0,0,0,0,0,0,0,0,4
5334,1,0,0,0,2,0,0,0,0,3
5335,1,0,0,1,2,0,0,0,0,6
5336,1,0,0,1,2,0,2,0,0,2
5337,1,0,1,1,2,0,2,0,0,1
5338,1,2,1,1,2,0,2,0,0,7
5339,1,2,1,1,2,0,2,1,0,8
5340,1,2,1,1,2,0,2,1,2,5
5341,0,0,0,0,0,0,0,0,0,0
5342,1,0,0,0,0,0,0,0,0,4
5343,1,0,0,0,2,0,0,0,0,2
5344,1,0,1,0,2,0,0,0,0,1
5345,1,2,1,0,2,0,0,0,0,7
5346,1,2,1,0,2,0,0,1,0,3
5347,1,2,1,2,2,0,0,1,0,5
5348,1,2,1,2,2,1,0,1,0,8
5349,1,2,1,2,2,1,0,1,2,6
5350,0,0,0,0,0,0,0,0,0,3
5351,0,0,0,1,0,0,0,0,0,4
5352,0,0,0,1,2,0,0,0,0,2
5353,0,0,1,1,2,0,0,0,0,0
5354,2,0,1,1,2,0,0,0,0,8
5355,2,0,1,1,2,0,0,0,1,7
5356,2,0,1,1,2,0,0,2,1,1
5357,2,1,1,1,2,0,0,2,1,5
5358,2,1,1,1,2,2,0,2,1,6
5359,0,0,0,0,0,0,0,0,0,0
5360,1,0,0,0,0,0,0,0,0,4
5361,1,0,0,0,2,0,0,0,0,1
5362,1,1,0,0,2,0,0,0,0,2
5363,1,1,2,0,2,0,0,0,0,6
5364,1,1,2,0,2,0,1,0,0,3
5365,1,1,2,2,2,0,1,0,0,5
5366,1,1,2,2,2,1,1,0,0,7
5367,1,1,2,2,2,1,1,2,0,8
5368,0,0,0,0,0,0,0,0,0,2
5369,0,0,1,0,0,0,0,0,0,4
5370,0,0,1,0,2,0,0,0,0,0
5371,1,0,1,0,2,0,0,0,0,1
5372,1,2,1,0,2,0,0,0,0,3
5373,1,2,1,1,2,0,0,0,0,6
5374,1,2,1,1,2,0,2,0,0,7
5375,1,2,1,1,2,0,2,1,0,5
5376,1,2,1,1,2,2,2,1,0,8
5377,0,0,0,0,0,0,0,0,0,0
5378,1,0,0,0,0,0,0,0,0,4
5379,1,0,0,0,2,0,0,0,0,6
5380,1,0,0,0,2,0,1,0,0,3
5381,1,0,0,2,2,0,1,0,0,1
5382,1,1,0,2,2,0,1,0,0,2
5383,1,1,2,2,2,0,1,0,0,5
5384,1,1,2,2,2,1,1,0,0,7
5385,1,1,2,2,2,1,1,2,0,8
5386,0,0,0,0,0,0,0,0,0,4
5387,0,0,0,0,1,0,0,0,0,0
5388,2,0,0,0,1,0,0,0,0,6
5389,2,0,0,0,1,0,1,0,0,2
5390,2,0,2,0,1,0,1,0,0,1
5391,2,1,2,0,1,0,1,0,0,7
5392,2,1,2,0,1,0,1,2,0,3
5393,2,1,2,1,1,0,1,2,0,5
5394,2,1,2,1,1,2,1,2,0,8
5395,0,0,0,0,0,0,0,0,0,0
5396,1,0,0,0,0,0,0,0,0,4
5397,1,0,0,0,2,0,0,0,0,6
5398,1,0,0,0,2,0,1,0,0,3
5399,1,0,0,2,2,0,1,0,0,1
5400,1,1,0,2,2,0,1,0,0,2
5401,1,1,2,2,2,0,1,0,0,5
5402,1,1,2,2,2,1,1,0,0,7
5403,1,1,2,2,2,1,1,2,0,8
5404,0,0,0,0,0,0,0,0,0,4
5405,0,0,0,0,1,0,0,0,0,0
5406,2,0,0,0,1,0,0,0,0,2
5407,2,0,1,0,1,0,0,0,0,6
5408,2,0,1,0,1,0,2,0,0,3
5409,2,0,1,1,1,0,2,0,0,5
5410,2,0,1,1,1,2,2,0,0,1
5411,2,1,1,1,1,2,2,0,0,7
5412,2,1,1,1,1,2,2,2,0,8
5413,0,0,0,0,0,0,0,0,0,4
5414,0,0,0,0,1,0,0,0,0,0
5415,2,0,0,0,1,0,0,0,0,1
5416,2,1,0,0,1,0,0,0,0,7
5417,2,1,0,0,1,0,0,2,0,6
5418,2,1,0,0,1,0,1,2,0,2
5419,2,1,2,0,1,0,1,2,0,5
5420,2,1,2,0,1,1,1,2,0,3
5421,2,1,2,2,1,1,1,2,0,8
5422,0,0,0,0,0,0,0,0,0,4
5423,0,0,0,0,1,0,0,0,0,0
5424,2,0,0,0,1,0,0,0,0,1
5425,2,1,0,0,1,0,0,0,0,7
5426,2,1,0,0,1,0,0,2,0,6
5427,2,1,0,0,1,0,1,2,0,2
5428,2,1,2,0,1,0,1,2,0,3
5429,2,1,2,1,1,0,1,2,0,5
5430,2,1,2,1,1,2,1,2,0,8
5431,0,0,0,0,0,0,0,0,0,0
5432,1,0,0,0,0,0,0,0,0,4
5433,1,0,0,0,2,0,0,0,0,6
5434,1,0,0,0,2,0,1,0,0,3
5435,1,0,0,2,2,0,1,0,0,5
5436,1,0,0,2,2,1,1,0,0,7
5437,1,0,0,2,2,1,1,2,0,1
5438,1,1,0,2,2,1,1,2,0,2
5439,1,1,2,2,2,1,1,2,0,8
5440,0,0,0,0,0,0,0,0,0,1
5441,0,1,0,0,0,0,0,0,0,4
5442,0,1,0,0,2,0,0,0,0,0
5443,1,1,0,0,2,0,0,0,0,2
5444,1,1,2,0,2,0,0,0,0,6
5445,1,1,2,0,2,0,1,0,0,3
5446,1,1,2,2,2,0,1,0,0,5
5447,1,1,2,2,2,1,1,0,0,8
5448,1,1,2,2,2,1,1,0,2,7
5449,0,0,0,0,0,0,0,0,0,4
5450,0,0,0,0,1,0,0,0,0,0
5451,2,0,0,0,1,0,0,0,0,1
5452,2,1,0,0,1,0,0,0,0,7
5453,2,1,0,0,1,0,0,2,0,6
5454,2,1,0,0,1,0,1,2,0,2
5455,2,1,2,0,1,0,1,2,0,3
5456,2,1,2,1,1,0,1,2,0,5
5457,2,1,2,1,1,2,1,2,0,8
5458,0,0,0,0,0,0,0,0,0,0
5459,1,0,0,0,0,0,0,0,0,4
5460,1,0,0,0,2,0,0,0,0,2
5461,1,0,1,0,2,0,0,0,0,1
5462,1,2,1,0,2,0,0,0,0,3
5463,1,2,1,1,2,0,0,0,0,6
5464,1,2,1,1,2,0,2,0,0,7
5465,1,2,1,1,2,0,2,1,0,5
5466,1,2,1,1,2,2,2,1,0,8
5467,0,0,0,0,0,0,0,0,0,0
5468,1,0,0,0,0,0,0,0,0,4
5469,1,0,0,0,2,0,0,0,0,2
5470,1,0,1,0,2,0,0,0,0,1
5471,1,2,1,0,2,0,0,0,0,3
5472,1,2,1,1,2,0,0,0,0,6
5473,1,2,1,1,2,0,2,0,0,7
5474,1,2,1,1,2,0,2,1,0,8
5475,1,2,1,1,2,0,2,1,2,5
5476,0,0,0,0,0,0,0,0,0,0
5477,1,0,0,0,0,0,0,0,0,4
5478,1,0,0,0,2,0,0,0,0,6
5479,1,0,0,0,2,0,1,0,0,3
5480,1,0,0,2,2,0,1,0,0,5
5481,1,0,0,2,2,1,1,0,0,7
5482,1,0,0,2,2,1,1,2,0,1
5483,1,1,0,2,2,1,1,2,0,2
5484,1,1,2,2,2,1,1,2,0,8
5485,0,0,0,0,0,0,0,0,0,4
5486,0,0,0,0,1,0,0,0,0,0
5487,2,0,0,0,1,0,0,0,0,3
5488,2,0,0,1,1,0,0,0,0,1
5489,2,2,0,1,1,0,0,0,0,2
5490,2,2,1,1,1,0,0,0,0,6
5491,2,2,1,1,1,0,2,0,0,5
5492,0,0,0,0,0,0,0,0,0,4
5493,0,0,0,0,1,0,0,0,0,0
5494,2,0,0,0,1,0,0,0,0,2
5495,2,0,1,0,1,0,0,0,0,6
5496,2,0,1,0,1,0,2,0,0,3
5497,2,0,1,1,1,0,2,0,0,5
5498,2,0,1,1,1,2,2,0,0,1
5499,2,1,1,1,1,2,2,0,0,7
5500,2,1,1,1,1,2,2,2,0,8
5501,0,0,0,0,0,0,0,0,0,4
5502,0,0,0,0,1,0,0,0,0,0
5503,2,0,0,0,1,0,0,0,0,1
5504,2,1,0,0,1,0,0,0,0,7
5505,2,1,0,0,1,0,0,2,0,2
5506,2,1,1,0,1,0,0,2,0,6
5507,2,1,1,0,1,0,2,2,0,3
5508,2,1,1,1,1,0,2,2,0,5
5509,2,1,1,1,1,2,2,2,0,8
5510,0,0,0,0,0,0,0,0,0,8
5511,0,0,0,0,0,0,0,0,1,0
5512,2,0,0,0,0,0,0,0,1,6
5513,2,0,0,0,0,0,1,0,1,2
5514,2,0,2,0,0,0,1,0,1,1
5515,2,1,2,0,0,0,1,0,1,7
5516,2,1,2,0,0,0,1,2,1,5
5517,2,1,2,0,0,1,1,2,1,4
5518,2,1,2,0,2,1,1,2,1,3
5519,0,0,0,0,0,0,0,0,0,4
5520,0,0,0,0,1,0,0,0,0,0
5521,2,0,0,0,1,0,0,0,0,1
5522,2,1,0,0,1,0,0,0,0,7
5523,2,1,0,0,1,0,0,2,0,6
5524,2,1,0,0,1,0,1,2,0,2
5525,2,1,2,0,1,0,1,2,0,5
5526,2,1,2,0,1,1,1,2,0,3
5527,2,1,2,2,1,1,1,2,0,8
5528,0,0,0,0,0,0,0,0,0,8
5529,0,0,0,0,0,0,0,0,1,0
5530,2,0,0,0,0,0,0,0,1,7
5531,2,0,0,0,0,0,0,1,1,6
5532,2,0,0,0,0,0,2,1,1,3
5533,2,0,0,1,0,0,2,1,1,2
5534,2,0,2,1,0,0,2,1,1,4
5535,2,0,2,1,1,0,2,1,1,1
5536,0,0,0,0,0,0,0,0,0,4
5537,0,0,0,0,1,0,0,0,0,0
5538,2,0,0,0,1,0,0,0,0,1
5539,2,1,0,0,1,0,0,0,0,7
5540,2,1,0,0,1,0,0,2,0,6
5541,2,1,0,0,1,0,1,2,0,2
5542,2,1,2,0,1,0,1,2,0,3
5543,2,1,2,1,1,0,1,2,0,5
5544,2,1,2,1,1,2,1,2,0,8
5545,0,0,0,0,0,0,0,0,0,4
5546,0,0,0,0,1,0,0,0,0,0
5547,2,0,0,0,1,0,0,0,0,2
5548,2,0,1,0,1,0,0,0,0,6
5549,2,0,1,0,1,0,2,0,0,3
5550,2,0,1,1,1,0,2,0,0,5
5551,2,0,1,1,1,2,2,0,0,7
5552,2,0,1,1,1,2,2,1,0,1
5553,2,2,1,1,1,2,2,1,0,8
5554,0,0,0,0,0,0,0,0,0,0
5555,1,0,0,0,0,0,0,0,0,4
5556,1,0,0,0,2,0,0,0,0,3
5557,1,0,0,1,2,0,0,0,0,6
5558,1,0,0,1,2,0,2,0,0,2
5559,1,0,1,1,2,0,2,0,0,1
5560,1,2,1,1,2,0,2,0,0,7
5561,1,2,1,1,2,0,2,1,0,8
5562,1,2,1,1,2,0,2,1,2,5
5563,0,0,0,0,0,0,0,0,0,0
5564,1,0,0,0,0,0,0,0,0,4
5565,1,0,0,0,2,0,0,0,0,2
5566,1,0,1,0,2,0,0,0,0,1
5567,1,2,1,0,2,0,0,0,0,7
5568,1,2,1,0,2,0,0,1,0,3
5569,1,2,1,2,2,0,0,1,0,5
5570,1,2,1,2,2,1,0,1,0,8
5571,1,2,1,2,2,1,0,1,2,6
5572,0,0,0,0,0,0,0,0,0,6
5573,0,0,0,0,0,0,1,0,0,4
5574,0,0,0,0,2,0,1,0,0,0
5575,1,0,0,0,2,0,1,0,0,3
5576,1,0,0,2,2,0,1,0,0,7
5577,1,0,0,2,2,0,1,1,0,5
5578,0,0,0,0,0,0,0,0,0,0
5579,1,0,0,0,0,0,0,0,0,4
5580,1,0,0,0,2,0,0,0,0,7
5581,1,0,0,0,2,0,0,1,0,2
5582,1,0,2,0,2,0,0,1,0,6
5583,1,0,2,0,2,0,1,1,0,3
5584,1,0,2,2,2,0,1,1,0,5
5585,1,0,2,2,2,1,1,1,0,8
5586,1,0,2,2,2,1,1,1,2,1
5587,0,0,0,0,0,0,0,0,0,2
5588,0,0,1,0,0,0,0,0,0,0
5589,2,0,1,0,0,0,0,0,0,6
5590,2,0,1,0,0,0,1,0,0,4
5591,2,0,1,0,2,0,1,0,0,8
5592,2,0,1,0,2,0,1,0,1,5
5593,2,0,1,0,2,2,1,0,1,3
5594,2,0,1,1,2,2,1,0,1,7
5595,2,0,1,1,2,2,1,2,1,1
5596,0,0,0,0,0,0,0,0,0,3
5597,0,0,0,1,0,0,0,0,0,4
5598,0,0,0,1,2,0,0,0,0,1
5599,0,1,0,1,2,0,0,0,0,0
5600,2,1,0,1,2,0,0,0,0,8
5601,2,1,0,1,2,0,0,0,1,2
5602,2,1,2,1,2,0,0,0,1,6
5603,2,1,2,1,2,0,1,0,1,7
5604,2,1,2,1,2,0,1,2,1,5
5605,0,0,0,0,0,0,0,0,0,0
5606,1,0,0,0,0,0,0,0,0,4
5607,1,0,0,0,2,0,0,0,0,2
5608,1,0,1,0,2,0,0,0,0,1
5609,1,2,1,0,2,0,0,0,0,3
5610,1,2,1,1,2,0,0,0,0,6
5611,1,2,1,1,2,0,2,0,0,7
5612,1,2,1,1,2,0,2,1,0,8
5613,1,2,1,1,2,0,2,1,2,5
5614,0,0,0,0,0,0,0,0,0,2
5615,0,0,1,0,0,0,0,0,0,0
5616,2,0,1,0,0,0,0,0,0,4
5617,2,0,1,0,1,0,0,0,0,6
5618,2,0,1,0,1,0,2,0,0,3
5619,2,0,1,1,1,0,2,0,0,5
5620,2,0,1,1,1,2,2,0,0,1
5621,2,1,1,1,1,2,2,0,0,7
5622,2,1,1,1,1,2,2,2,0,8
5623,0,0,0,0,0,0,0,0,0,6
5624,0,0,0,0,0,0,1,0,0,0
5625,2,0,0,0,0,0,1,0,0,1
5626,2,1,0,0,0,0,1,0,0,4
5627,2,1,0,0,2,0,1,0,0,8
5628,2,1,0,0,2,0,1,0,1,5
5629,2,1,0,0,2,2,1,0,1,3
5630,2,1,0,1,2,2,1,0,1,7
5631,2,1,0,1,2,2,1,2,1,2
5632,0,0,0,0,0,0,0,0,0,0
5633,1,0,0,0,0,0,0,0,0,4
5634,1,0,0,0,2,0,0,0,0,2
5635,1,0,1,0,2,0,0,0,0,1
5636,1,2,1,0,2,0,0,0,0,3
5637,1,2,1,1,2,0,0,0,0,6
5638,1,2,1,1,2,0,2,0,0,7
5639,1,2,1,1,2,0,2,1,0,5
5640,1,2,1,1,2,2,2,1,0,8
5641,0,0,0,0,0,0,0,0,0,4
5642,0,0,0,0,1,0,0,0,0,0
5643,2,0,0,0,1,0,0,0,0,1
5644,2,1,0,0,1,0,0,0,0,7
5645,2,1,0,0,1,0,0,2,0,5
5646,2,1,0,0,1,1,0,2,0,3
5647,2,1,0,2,1,1,0,2,0,6
5648,2,1,0,2,1,1,1,2,0,2
5649,2,1,2,2,1,1,1,2,0,8
5650,0,0,0,0,0,0,0,0,0,1
5651,0,1,0,0,0,0,0,0,0,4
5652,0,1,0,0,2,0,0,0,0,0
5653,1,1,0,0,2,0,0,0,0,2
5654,1,1,2,0,2,0,0,0,0,6
5655,1,1,2,0,2,0,1,0,0,3
5656,1,1,2,2,2,0,1,0,0,5
5657,1,1,2,2,2,1,1,0,0,8
5658,1,1,2,2,2,1,1,0,2,7
5659,0,0,0,0,0,0,0,0,0,4
5660,0,0,0,0,1,0,0,0,0,0
5661,2,0,0,0,1,0,0,0,0,3
5662,2,0,0,1,1,0,0,0,0,5
5663,2,0,0,1,1,2,0,0,0,6
5664,2,0,0,1,1,2,1,0,0,2
5665,2,0,2,1,1,2,1,0,0,1
5666,2,1,2,1,1,2,1,0,0,7
5667,2,1,2,1,1,2,1,2,0,8
5668,0,0,0,0,0,0,0,0,0,3
5669,0,0,0,1,0,0,0,0,0,4
5670,0,0,0,1,2,0,0,0,0,0
5671,1,0,0,1,2,0,0,0,0,6
5672,1,0,0,1,2,0,2,0,0,2
5673,1,0,1,1,2,0,2,0,0,1
5674,1,2,1,1,2,0,2,0,0,7
5675,1,2,1,1,2,0,2,1,0,8
5676,1,2,1,1,2,0,2,1,2,5
5677,0,0,0,0,0,0,0,0,0,8
5678,0,0,0,0,0,0,0,0,1,4
5679,0,0,0,0,2,0,0,0,1,2
5680,0,0,1,0,2,0,0,0,1,1
5681,0,2,1,0,2,0,0,0,1,7
5682,0,2,1,0,2,0,0,1,1,5
5683,0,2,1,0,2,2,0,1,1,3
5684,0,2,1,1,2,2,0,1,1,6
5685,0,2,1,1,2,2,2,1,1,0
5686,0,0,0,0,0,0,0,0,0,4
5687,0,0,0,0,1,0,0,0,0,0
5688,2,0,0,0,1,0,0,0,0,2
5689,2,0,1,0,1,0,0,0,0,6
5690,2,0,1,0,1,0,2,0,0,3
5691,2,0,1,1,1,0,2,0,0,5
5692,2,0,1,1,1,2,2,0,0,7
5693,2,0,1,1,1,2,2,1,0,1
5694,2,2,1,1,1,2,2,1,0,8
5695,0,0,0,0,0,0,0,0,0,0
5696,1,0,0,0,0,0,0,0,0,4
5697,1,0,0,0,2,0,0,0,0,3
5698,1,0,0,1,2,0,0,0,0,6
5699,1,0,0,1,2,0,2,0,0,2
5700,1,0,1,1,2,0,2,0,0,1
5701,1,2,1,1,2,0,2,0,0,7
5702,1,2,1,1,2,0,2,1,0,5
5703,1,2,1,1,2,2,2,1,0,8
5704,0,0,0,0,0,0,0,0,0,4
5705,0,0,0,0,1,0,0,0,0,0
5706,2,0,0,0,1,0,0,0,0,3
5707,2,0,0,1,1,0,0,0,0,5
5708,2,0,0,1,1,2,0,0,0,2
5709,2,0,1,1,1,2,0,0,0,6
5710,2,0,1,1,1,2,2,0,0,7
5711,2,0,1,1,1,2,2,1,0,1
5712,2,2,1,1,1,2,2,1,0,8
5713,0,0,0,0,0,0,0,0,0,0
5714,1,0,0,0,0,0,0,0,0,4
5715,1,0,0,0,2,0,0,0,0,2
5716,1,0,1,0,2,0,0,0,0,1
5717,1,2,1,0,2,0,0,0,0,3
5718,1,2,1,1,2,0,0,0,0,6
5719,1,2,1,1,2,0,2,0,0,7
5720,1,2,1,1,2,0,2,1,0,5
5721,1,2,1,1,2,2,2,1,0,8
5722,0,0,0,0,0,0,0,0,0,0
5723,1,0,0,0,0,0,0,0,0,4
5724,1,0,0,0,2,0,0,0,0,6
5725,1,0,0,0,2,0,1,0,0,3
5726,1,0,0,2,2,0,1,0,0,5
5727,1,0,0,2,2,1,1,0,0,1
5728,1,2,0,2,2,1,1,0,0,7
5729,1,2,0,2,2,1,1,1,0,8
5730,1,2,0,2,2,1,1,1,2,2
5731,0,0,0,0,0,0,0,0,0,4
5732,0,0,0,0,1,0,0,0,0,0
5733,2,0,0,0,1,0,0,0,0,2
5734,2,0,1,0,1,0,0,0,0,6
5735,2,0,1,0,1,0,2,0,0,3
5736,2,0,1,1,1,0,2,0,0,5
5737,2,0,1,1,1,2,2,0,0,1
5738,2,1,1,1,1,2,2,0,0,7
5739,2,1,1,1,1,2,2,2,0,8
5740,0,0,0,0,0,0,0,0,0,0
5741,1,0,0,0,0,0,0,0,0,4
5742,1,0,0,0,2,0,0,0,0,1
5743,1,1,0,0,2,0,0,0,0,2
5744,1,1,2,0,2,0,0,0,0,6
5745,1,1,2,0,2,0,1,0,0,3
5746,1,1,2,2,2,0,1,0,0,5
5747,1,1,2,2,2,1,1,0,0,8
5748,1,1,2,2,2,1,1,0,2,7
5749,0,0,0,0,0,0,0,0,0,5
5750,0,0,0,0,0,1,0,0,0,0
5751,2,0,0,0,0,1,0,0,0,4
5752,2,0,0,0,1,1,0,0,0,2
5753,2,0,2,0,1,1,0,0,0,1
5754,2,1,2,0,1,1,0,0,0,3
5755,2,1,2,2,1,1,0,0,0,6
5756,2,1,2,2,1,1,1,0,0,7
5757,2,1,2,2,1,1,1,2,0,8
5758,0,0,0,0,0,0,0,0,0,3
5759,0,0,0,1,0,0,0,0,0,4
5760,0,0,0,1,2,0,0,0,0,0
5761,1,0,0,1,2,0,0,0,0,6
5762,1,0,0,1,2,0,2,0,0,2
5763,1,0,1,1,2,0,2,0,0,1
5764,1,2,1,1,2,0,2,0,0,7
5765,1,2,1,1,2,0,2,1,0,8
5766,1,2,1,1,2,0,2,1,2,5
5767,0,0,0,0,0,0,0,0,0,0
5768,1,0,0,0,0,0,0,0,0,4
5769,1,0,0,0,2,0,0,0,0,2
5770,1,0,1,0,2,0,0,0,0,1
5771,1,2,1,0,2,0,0,0,0,7
5772,1,2,1,0,2,0,0,1,0,5
5773,1,2,1,0,2,2,0,1,0,3
5774,1,2,1,1,2,2,0,1,0,6
5775,1,2,1,1,2,2,2,1,0,8
5776,0,0,0,0,0,0,0,0,0,4
5777,0,0,0,0,1,0,0,0,0,0
5778,2,0,0,0,1,0,0,0,0,6
5779,2,0,0,0,1,0,1,0,0,2
5780,2,0,2,0,1,0,1,0,0,1
5781,2,1,2,0,1,0,1,0,0,7
5782,2,1,2,0,1,0,1,2,0,5
5783,2,1,2,0,1,1,1,2,0,3
5784,2,1,2,2,1,1,1,2,0,8
5785,0,0,0,0,0,0,0,0,0,0
5786,1,0,0,0,0,0,0,0,0,4
5787,1,0,0,0,2,0,0,0,0,1
5788,1,1,0,0,2,0,0,0,0,2
5789,1,1,2,0,2,0,0,0,0,6
5790,1,1,2,0,2,0,1,0,0,3
5791,1,1,2,2,2,0,1,0,0,5
5792,1,1,2,2,2,1,1,0,0,8
5793,1,1,2,2,2,1,1,0,2,7
5794,0,0,0,0,0,0,0,0,0,0
5795,1,0,0,0,0,0,0,0,0,4
5796,1,0,0,0,2,0,0,0,0,2
5797,1,0,1,0,2,0,0,0,0,1
5798,1,2,1,0,2,0,0,0,0,7
5799,1,2,1,0,2,0,0,1,0,5
5800,1,2,1,0,2,2,0,1,0,3
5801,1,2,1,1,2,2,0,1,0,6
5802,1,2,1,1,2,2,2,1,0,8
5803,0,0,0,0,0,0,0,0,0,6
5804,0,0,0,0,0,0,1,0,0,0
5805,2,0,0,0,0,0,1,0,0,2
5806,2,0,1,0,0,0,1,0,0,4
5807,2,0,1,0,2,0,1,0,0,8
5808,2,0,1,0,2,0,1,0,1,5
5809,2,0,1,0,2,2,1,0,1,3
5810,2,0,1,1,2,2,1,0,1,7
5811,2,0,1,1,2,2,1,2,1,1
5812,0,0,0,0,0,0,0,0,0,4
5813,0,0,0,0,1,0,0,0,0,0
5814,2,0,0,0,1,0,0,0,0,6
5815,2,0,0,0,1,0,1,0,0,2
5816,2,0,2,0,1,0,1,0,0,1
5817,2,1,2,0,1,0,1,0,0,7
5818,2,1,2,0,1,0,1,2,0,5
5819,2,1,2,0,1,1,1,2,0,3
5820,2,1,2,2,1,1,1,2,0,8
5821,0,0,0,0,0,0,0,0,0,0
5822,1,0,0,0,0,0,0,0,0,4
5823,1,0,0,0,2,0,0,0,0,6
